iso_code,country,year,population,per_capita_electricity,energy_per_capita,fossil_energy_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,hydro_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,other_renewables_energy_per_capita,nuclear_energy_per_capita,total_energy,total_electricity,total_fossil_energy,total_renewable_energy,renewable_energy_percentage,fossil_energy_percentage
DEU,Germany,1990,79054000.0,6956.005,52872.982,46852.409,662.066,6020.573,609.113,0.035,2.495,50.423,5358.507,4179820719028.0005,549900019270.0,3703870341086.0,475950377942.0,11.39%,88.61%
DEU,Germany,1991,79491000.0,6796.015,51304.485,45544.849,608.805,5759.636,553.872,0.035,3.494,51.403,5150.832,4078244817135.0,540222028365.0,3620405591859.0,457839225276.00006,11.23%,88.77%
DEU,Germany,1992,79963000.0,6730.184,49970.766,43742.516,711.805,6228.25,647.349,0.139,9.553,54.122,5516.445,3995812361658.0005,538165703192.0,3497782806908.0005,498029554750.0,12.46%,87.54%
DEU,Germany,1993,80429000.0,6553.83,49460.855,43426.664,732.755,6034.191,654.822,0.104,20.722,56.468,5301.436,3978087106795.0005,527117993070.0,3492763158856.0,485323947939.0,12.20%,87.80%
DEU,Germany,1994,80833000.0,6537.79,48748.56,42759.199,793.459,5989.361,693.99,0.241,31.237,64.433,5195.902,3940492350480.0,528469179070.0,3456354332767.0,484138017713.0,12.29%,87.71%
DEU,Germany,1995,81139000.0,6616.066,48811.397,42673.009,862.8,6138.388,737.966,0.24,51.352,68.812,5275.588,3960507941183.0,536820979174.0,3462445277251.0,498062663932.0,12.58%,87.42%
DEU,Germany,1996,81324000.0,6795.891,50310.617,43999.222,791.187,6311.394,642.766,0.41,69.407,71.661,5520.208,4091460616908.0,552669039684.0,3578192729928.0,513267805656.0,12.54%,87.46%
DEU,Germany,1997,81399000.0,6785.39,49608.55,42958.535,837.49,6650.015,646.746,0.614,101.216,77.567,5812.525,4038086361450.0,552323960610.0,3496781790465.0005,541304570985.0,13.40%,86.60%
DEU,Germany,1998,81403000.0,6845.165,49214.309,42773.394,926.508,6440.915,648.421,1.194,153.182,111.107,5514.407,4006192395527.0,557216966495.0,3481882591782.0,524309803745.0,13.09%,86.91%
DEU,Germany,1999,81390000.0,6835.004,48523.289,41686.724,1034.455,6836.565,705.998,1.024,188.667,122.353,5802.11,3949310491710.0,556300975560.0,3392882466360.0,556428025350.0,14.09%,85.91%
DEU,Germany,2000,81401000.0,7026.204,48823.532,41667.537,1368.251,7155.995,848.569,2.047,324.628,161.444,5787.744,3974284328332.0,571940031804.0,3391779179336.9995,582505148995.0,14.66%,85.34%
DEU,Germany,2001,81454000.0,7145.137,49653.537,42482.679,1366.874,7170.858,787.428,2.575,356.055,176.656,5803.984,4044479202797.9995,581999989198.0,3460384135265.9995,584095067532.0,14.44%,85.56%
DEU,Germany,2002,81535000.0,7136.812,48946.94,41798.728,1604.746,7148.212,795.72,5.448,530.867,203.388,5543.466,3990888752900.0,581899966420.0,3408059287480.0,582829465420.0,14.60%,85.40%
DEU,Germany,2003,81614000.0,7401.916,48852.431,41721.511,1621.043,7130.919,591.579,10.448,624.66,295.122,5509.876,3987042303633.9995,604099972424.0,3405059398754.0,581982823266.0,14.60%,85.40%
DEU,Germany,2004,81646000.0,7494.55,48786.086,41236.722,2010.252,7549.364,666.292,18.468,845.762,347.177,5539.113,3983188777556.0,611900029300.0,3366813404412.0,616375373144.0,15.47%,84.53%
DEU,Germany,2005,81603000.0,7554.869,48221.023,40540.887,2305.89,7680.136,647.359,42.259,897.548,473.157,5374.246,3934980139869.0,616499975007.0,3308258001861.0,626722138008.0,15.93%,84.07%
DEU,Germany,2006,81472000.0,7776.905,49482.713,41248.774,2743.272,8233.939,656.445,72.834,1007.543,613.528,5490.666,4031455593536.0005,633600004160.0,3360620115328.0,670835478208.0,16.64%,83.36%
DEU,Germany,2007,81278000.0,7806.541,47470.932,39544.647,3333.484,7926.285,691.826,100.494,1297.863,796.222,4592.802,3858342411096.0,634500039398.0,3214109818866.0,644232592230.0,16.70%,83.30%
DEU,Germany,2008,81066000.0,7839.291,48068.741,39793.335,3430.778,8275.406,665.686,143.929,1321.212,905.565,4844.628,3896740557906.0,635499964206.0,3225886495110.0,670854062796.0001,17.22%,82.78%
DEU,Germany,2009,80900000.0,7304.549,45166.556,37310.685,3480.239,7855.87,617.145,213.476,1253.293,1002.194,4375.631,3653974380399.9995,590938014100.0,3018434416500.0,635539883000.0,17.39%,82.61%
DEU,Germany,2010,80827000.0,7754.834,47104.036,38780.748,3789.152,8323.289,675.914,378.361,1243.471,1095.234,4534.137,3807277917772.0,626799967718.0,3134531518596.0,672746480003.0,17.67%,82.33%
DEU,Germany,2011,80856000.0,7513.357,45355.574,37507.069,4387.986,7848.505,566.403,628.155,1597.936,1182.973,3460.519,3667270291344.0,607499993592.0,3032671571064.0005,634598720280.0,17.30%,82.70%
DEU,Germany,2012,80973000.0,7695.158,45861.865,37698.572,4999.46,8163.293,702.685,839.151,1643.946,1375.1,3163.833,3713572794645.0,623100028734.0,3052566470556.0,661006324089.0,17.80%,82.20%
DEU,Germany,2013,81174000.0,7796.831,47038.77,38773.583,5196.642,8265.186,725.361,978.061,1663.335,1438.012,3068.545,3818325115979.9995,632899959594.0,3147406826442.0,670918208364.0,17.57%,82.43%
DEU,Germany,2014,81450000.0,7636.587,44902.427,36380.18,5487.443,8522.247,612.001,1126.573,1827.744,1511.793,3034.804,3657302679150.0005,622000011150.0,2963165661000.0,694137018150.0,18.98%,81.02%
DEU,Germany,2015,81787000.0,7854.549,45510.725,36450.005,6221.666,9060.719,586.985,1197.839,2493.791,1560.754,2839.054,3722185665575.0,642399999063.0,2981136558935.0,741049024852.9999,19.91%,80.09%
DEU,Germany,2016,82194000.0,7844.855,46028.413,37254.589,6184.376,8773.825,628.633,1165.641,2445.342,1563.539,2589.449,3783259378122.0,644800011870.0,3062103688266.0,721155772050.0,19.06%,80.94%
DEU,Germany,2017,82658000.0,7838.322,46322.041,37084.854,6928.746,9237.188,609.439,1191.688,3196.699,1545.345,2308.441,3828887264978.0,647900019876.0,3065359861932.0,763527485704.0,19.94%,80.06%
DEU,Germany,2018,83124000.0,7668.062,44910.659,35518.382,7119.751,9392.277,537.447,1368.928,3287.501,1526.32,2272.526,3733153618716.0,637399985688.0,2952429985368.0,780723633348.0,20.91%,79.09%
DEU,Germany,2019,83517000.0,7230.863,43703.379,33836.221,7641.351,9867.158,598.688,1408.845,3735.067,1500.52,2225.808,3649975103943.0,603899985171.0,2825899669257.0,824075434686.0,22.58%,77.42%
GRC,Greece,1965,8454000.0,,9345.008,9081.819,263.189,263.189,263.189,0.0,0.0,0.0,0.0,79002697632.0,,76777697826.0,2224999806.0,2.82%,97.18%
GRC,Greece,1966,8490000.0,,10169.623,9603.597,566.026,566.026,566.026,0.0,0.0,0.0,0.0,86340099270.0,,81534538530.0,4805560740.0,5.57%,94.43%
GRC,Greece,1967,8528000.0,,11151.538,10610.835,540.703,540.703,540.703,0.0,0.0,0.0,0.0,95100316064.0,,90489200880.0,4611115184.0,4.85%,95.15%
GRC,Greece,1968,8569000.0,,11540.814,11097.355,443.459,443.459,443.459,0.0,0.0,0.0,0.0,98893235166.0,,95093234995.0,3800000171.0,3.84%,96.16%
GRC,Greece,1969,8614000.0,,12114.427,11451.745,662.681,662.681,662.681,0.0,0.0,0.0,0.0,104353674178.0,,98645331430.0,5708334134.0,5.47%,94.53%
GRC,Greece,1970,8664000.0,,13376.081,12530.949,845.133,845.133,845.133,0.0,0.0,0.0,0.0,115890365784.0,,108568142136.0,7322232312.0,6.32%,93.68%
GRC,Greece,1971,8717000.0,,15849.208,15004.115,845.093,845.093,845.093,0.0,0.0,0.0,0.0,138157546136.0,,130790870455.0,7366675681.0,5.33%,94.67%
GRC,Greece,1972,8775000.0,,17668.017,16820.597,847.421,847.421,847.421,0.0,0.0,0.0,0.0,155036849175.0,,147600738675.0,7436119275.0,4.80%,95.20%
GRC,Greece,1973,8840000.0,,20196.31,19497.78,698.53,698.53,698.53,0.0,0.0,0.0,0.0,178535380400.0,,172360375200.0,6175005200.0,3.46%,96.54%
GRC,Greece,1974,8919000.0,,19566.939,18835.977,730.962,730.962,730.962,0.0,0.0,0.0,0.0,174517528941.0,,167998078863.0,6519450078.0,3.74%,96.26%
GRC,Greece,1975,9014000.0,,21957.923,21336.975,620.948,620.948,620.948,0.0,0.0,0.0,0.0,197928717922.0,,192331492650.0,5597225272.0,2.83%,97.17%
GRC,Greece,1976,9127000.0,,23965.957,23394.088,571.869,571.869,571.869,0.0,0.0,0.0,0.0,218737289539.0,,213517841176.0,5219448363.0,2.39%,97.61%
GRC,Greece,1977,9255000.0,,24510.629,23933.763,576.866,576.866,576.866,0.0,0.0,0.0,0.0,226845871395.0,,221506976565.0,5338894830.0,2.35%,97.65%
GRC,Greece,1978,9389000.0,,24565.696,23681.682,884.014,884.014,884.014,0.0,0.0,0.0,0.0,230647319744.0,,222347312298.0,8300007446.0,3.60%,96.40%
GRC,Greece,1979,9516000.0,,21269.189,20228.252,1040.938,1040.938,1040.938,0.0,0.0,0.0,0.0,202397602524.0,,192492046032.0,9905566008.000002,4.89%,95.11%
GRC,Greece,1980,9627000.0,,20826.604,19844.123,982.481,982.481,982.481,0.0,0.0,0.0,0.0,200497716708.0,,191039372121.0,9458344587.0,4.72%,95.28%
GRC,Greece,1981,9720000.0,,20155.068,19181.416,973.652,973.652,973.652,0.0,0.0,0.0,0.0,195907260960.0,,186443363520.0,9463897440.0,4.83%,95.17%
GRC,Greece,1982,9797000.0,,20265.913,19256.25,1009.664,1009.664,1009.664,0.0,0.0,0.0,0.0,198545149661.0,,188653481250.0,9891678208.0,4.98%,95.02%
GRC,Greece,1983,9861000.0,,20269.708,19610.545,659.163,659.163,659.163,0.0,0.0,0.0,0.0,199879590588.0,,193379584244.99997,6500006343.0,3.25%,96.75%
GRC,Greece,1984,9916000.0,,21039.219,20237.483,801.735,801.735,801.735,0.0,0.0,0.0,0.0,208624895604.0,,200674881428.0,7950004260.0,3.81%,96.19%
GRC,Greece,1985,9968000.0,2782.905,22111.56,21329.891,781.669,781.669,781.669,0.0,0.0,0.0,0.0,220408030080.0,27739997040.000004,212616353488.0,7791676592.0,3.54%,96.46%
GRC,Greece,1986,10015000.0,2819.471,22046.983,21149.717,897.266,897.266,897.266,0.0,0.0,0.0,0.0,220800534745.0,28237002065.0,211814415755.0,8986118990.0,4.07%,95.93%
GRC,Greece,1987,10057000.0,3010.043,24021.287,23253.165,768.122,768.122,767.846,0.0,0.276,0.0,0.0,241582083359.0,30272002451.0,233857080405.0,7725002954.0,3.20%,96.80%
GRC,Greece,1988,10101000.0,3306.009,25262.507,24611.581,650.926,650.926,650.651,0.0,0.275,0.0,0.0,255176583207.0,33393996909.0,248601579680.99997,6575003526.0,2.58%,97.42%
GRC,Greece,1989,10156000.0,3392.674,27247.858,26727.913,519.945,519.945,519.671,0.0,0.274,0.0,0.0,276729245848.0,34455997144.0,271448684428.0,5280561420.000001,1.91%,98.09%
GRC,Greece,1990,10226000.0,3422.942,28496.866,28015.793,481.073,481.073,480.529,0.0,0.543,0.0,0.0,291408951716.0,35003004892.0,286489499218.0,4919452498.0,1.69%,98.31%
GRC,Greece,1991,10315000.0,3471.934,28471.587,27636.503,835.084,835.084,834.546,0.0,0.539,0.0,0.0,293684419905.0,35812999210.0,285070528445.0,8613891460.0,2.93%,97.07%
GRC,Greece,1992,10420000.0,3590.211,28605.276,28015.597,589.678,589.678,587.279,0.0,2.133,0.267,0.0,298066975920.0,37409998620.0,291922520740.0,6144444760.0,2.06%,97.94%
GRC,Greece,1993,10534000.0,3644.959,28738.526,28124.113,614.413,614.413,601.756,0.0,12.394,0.264,0.0,302731632884.0,38395998106.0,296259406342.0,6472226542.0,2.14%,97.86%
GRC,Greece,1994,10645000.0,3816.158,28935.697,28247.58,688.117,688.117,678.201,0.0,9.655,0.261,0.0,308020494565.0,40623001910.0,300695489100.0,7325005465.0,2.38%,97.62%
GRC,Greece,1995,10746000.0,3866.648,29697.074,28775.8,921.274,921.274,912.226,0.0,8.789,0.258,0.0,319124757204.0,41550999408.0,309224746800.0,9900010404.0,3.10%,96.90%
GRC,Greece,1996,10832000.0,3928.822,30261.64,29137.399,1124.242,1124.242,1115.01,0.0,9.232,0.0,0.0,327794084480.0,42556999904.0,315616305968.0,12177789344.0,3.72%,96.28%
GRC,Greece,1997,10906000.0,3989.089,30881.436,29883.259,998.177,998.177,988.753,0.0,9.424,0.0,0.0,336792941016.0,43505004634.0,325906822654.0,10886118362.0,3.23%,96.77%
GRC,Greece,1998,10970000.0,4223.245,32617.645,31657.956,959.689,959.689,941.204,0.0,18.485,0.0,0.0,357815565650.0,46328997650.0,347287777320.0,10527788330.0,2.94%,97.06%
GRC,Greece,1999,11028000.0,4499.456,32392.282,31194.573,1197.71,1197.71,1156.653,0.0,40.805,0.252,0.0,357222085896.0,49620000768.0,344013751044.0,13208345880.0,3.70%,96.30%
GRC,Greece,2000,11082000.0,4820.881,33993.544,32954.821,1038.722,1038.722,925.676,0.0,113.046,0.0,0.0,376716454608.0,53425003242.0,365205326322.00006,11511117204.0,3.06%,96.94%
GRC,Greece,2001,11134000.0,4767.02,34162.411,33435.668,726.744,726.744,519.775,0.0,187.387,19.581,0.0,380364284074.0,53076000680.00001,372272727512.0,8091567696.0,2.13%,97.87%
GRC,Greece,2002,11182000.0,4824.271,34156.115,33278.999,877.116,877.116,686.588,0.0,159.632,30.896,0.0,381933677930.0,53944998322.0,372125766818.00006,9807911112.0,2.57%,97.43%
GRC,Greece,2003,11219000.0,5161.333,35783.352,34352.571,1430.781,1430.781,1157.35,0.0,247.934,25.498,0.0,401453426088.0,57904994926.99999,385401494049.00006,16051932039.0,4.00%,96.00%
GRC,Greece,2004,11235000.0,5234.782,35789.85,34364.183,1425.667,1425.667,1125.692,0.241,270.098,29.636,0.0,402098964750.0,58812775770.0,386081596004.99994,16017368745.0,3.98%,96.02%
GRC,Greece,2005,11225000.0,5294.177,36023.196,34488.109,1535.086,1535.086,1202.237,0.24,303.375,29.235,0.0,404360375100.00006,59427136825.0,387129023524.99994,17231340350.0,4.26%,95.74%
GRC,Greece,2006,11185000.0,5380.395,37366.379,35484.411,1835.105,1835.105,1401.6,0.239,406.022,27.243,0.0,417942949115.0,60179718075.00001,396893137035.0,20525649425.0,4.91%,94.96%
GRC,Greece,2007,11120000.0,5639.554,38311.687,37127.43,1097.376,1097.376,618.916,0.239,434.269,43.952,0.0,426025959440.0,62711840480.0,412857021600.0,12202821120.0,2.86%,96.91%
GRC,Greece,2008,11040000.0,5698.63,37218.986,35773.362,1374.872,1374.872,791.926,1.196,536.08,45.67,0.0,410897605439.99994,62912875200.0,394937916480.0,15178586880.0,3.69%,96.12%
GRC,Greece,2009,10959000.0,5574.781,36270.281,34230.231,1959.395,1959.395,1286.474,11.969,608.765,52.187,0.0,397486009479.0,61094024979.0,375129101529.0,21473009805.0,5.40%,94.38%
GRC,Greece,2010,10888000.0,5268.799,34743.218,32090.402,2519.718,2519.718,1786.456,37.836,649.925,45.5,0.0,378284157584.0,57366683512.0,349400296976.0,27434689584.0,7.25%,92.36%
GRC,Greece,2011,10829000.0,5464.269,34039.799,31980.071,1948.684,1948.684,959.864,145.978,793.306,49.537,0.0,368616983371.0,59172569001.0,346312188859.0,21102299036.0,5.72%,93.95%
GRC,Greece,2012,10781000.0,5636.869,32344.188,29784.527,2425.242,2425.242,1051.95,404.725,919.829,48.739,0.0,348702690828.0,60771084689.0,321106985587.0,26146534002.000004,7.50%,92.09%
GRC,Greece,2013,10741000.0,5317.432,30736.014,27165.303,3420.252,3420.252,1512.643,869.543,986.579,51.486,0.0,330135526374.0,57114537112.0,291782519523.0,36736926732.0,11.13%,88.38%
GRC,Greece,2014,10701000.0,4704.447,29041.915,25981.743,2895.935,2895.935,1064.482,901.814,877.318,52.32,0.0,310777532415.0,50342287347.0,278030631843.0,30989400435.0,9.97%,89.46%
GRC,Greece,2015,10660000.0,4861.388,29348.358,25650.703,3524.108,3524.108,1447.139,925.523,1096.627,54.819,0.0,312853496280.0,51822396080.0,273436493980.0,37566991280.0,12.01%,87.40%
GRC,Greece,2016,10615000.0,5126.325,28991.961,25281.639,3528.294,3528.294,1313.19,931.055,1219.137,64.913,0.0,307749666015.0,54415939875.0,268364597985.0,37452840810.0,12.17%,87.20%
GRC,Greece,2017,10569000.0,5221.765,30676.645,27228.488,3264.512,3264.512,937.305,944.148,1309.725,73.334,0.0,324221461005.0,55188834285.0,287777889672.0,34502627328.0,10.64%,88.76%
GRC,Greece,2018,10522000.0,5060.476,30655.962,26655.738,3814.39,3814.39,1356.649,895.383,1488.172,74.186,0.0,322562032164.0,53246328472.0,280471675236.0,40135011580.0,12.44%,86.95%
GRC,Greece,2019,10473000.0,4774.808,30383.697,26515.007,3680.052,3680.052,947.03,936.232,1720.876,75.914,0.0,318208458681.0,50006564184.0,277691668311.0,38541184596.0,12.11%,87.27%
GRL,Greenland,1965,38000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1966,40000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1967,41000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1968,43000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1969,45000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1970,46000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1971,47000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1972,48000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1973,49000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1974,49000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1975,50000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1976,50000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1977,50000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1978,50000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1979,50000.0,,,,,,,,,,,,,,,nan%,nan%
GRL,Greenland,1980,50000.0,,47249.753,,,,,,,,,2362487650.0,,,,nan%,nan%
GRL,Greenland,1981,51000.0,,40571.701,,,,,,,,,2069156751.0,,,,nan%,nan%
GRL,Greenland,1982,51000.0,,40416.408,,,,,,,,,2061236808.0000002,,,,nan%,nan%
GRL,Greenland,1983,52000.0,,28357.206,,,,,,,,,1474574712.0,,,,nan%,nan%
GRL,Greenland,1984,53000.0,,44425.806,,,,,,,,,2354567718.0,,,,nan%,nan%
GRL,Greenland,1985,53000.0,,38741.827,,,,,,,,,2053316830.9999998,,,,nan%,nan%
GRL,Greenland,1986,54000.0,,25866.806,,,,,,,,,1396807524.0,,,,nan%,nan%
GRL,Greenland,1987,54000.0,,17895.759,,,,,,,,,966370985.9999999,,,,nan%,nan%
GRL,Greenland,1988,55000.0,,41113.799,,,,,,,,,2261258945.0,,,,nan%,nan%
GRL,Greenland,1989,55000.0,,36249.238,,,,,,,,,1993708089.9999998,,,,nan%,nan%
GRL,Greenland,1990,56000.0,,40666.663,,,,,,,,,2277333128.0,,,,nan%,nan%
GRL,Greenland,1991,56000.0,,40165.993,,,,,,,,,2249295608.0,,,,nan%,nan%
GRL,Greenland,1992,56000.0,,35698.825,,,,,,,,,1999134199.9999998,,,,nan%,nan%
GRL,Greenland,1993,56000.0,,36502.938,,,,,,,,,2044164528.0,,,,nan%,nan%
GRL,Greenland,1994,56000.0,,36714.959,,,,,,,,,2056037704.0000002,,,,nan%,nan%
GRL,Greenland,1995,56000.0,,36714.959,,,,,,,,,2056037704.0000002,,,,nan%,nan%
GRL,Greenland,1996,56000.0,,38909.627,,,,,,,,,2178939112.0,,,,nan%,nan%
GRL,Greenland,1997,56000.0,,39916.993,,,,,,,,,2235351608.0,,,,nan%,nan%
GRL,Greenland,1998,56000.0,,39917.549,,,,,,,,,2235382744.0,,,,nan%,nan%
GRL,Greenland,1999,56000.0,,48642.126,,,,,,,,,2723959056.0,,,,nan%,nan%
GRL,Greenland,2000,56000.0,7517.857,52780.764,,,,,,,,,2955722784.0,420999992.0,,,nan%,nan%
GRL,Greenland,2001,56000.0,6928.571,49158.48,,,,,,,,,2752874880.0,387999976.0,,,nan%,nan%
GRL,Greenland,2002,57000.0,6701.754,46815.576,,,,,,,,,2668487832.0,381999978.0,,,nan%,nan%
GRL,Greenland,2003,57000.0,5789.474,51405.996,,,,,,,,,2930141772.0,330000018.0,,,nan%,nan%
GRL,Greenland,2004,57000.0,5891.579,49642.494,,,,,,,,,2829622158.0,335820003.0,,,nan%,nan%
GRL,Greenland,2005,57000.0,6134.035,59841.211,,,,,,,,,3410949027.0,349639995.0,,,nan%,nan%
GRL,Greenland,2006,57000.0,6703.86,54969.793,,,,,,,,,3133278201.0,382120020.0,,,nan%,nan%
GRL,Greenland,2007,57000.0,6811.228,62151.216,,,,,,,,,3542619312.0,388239996.0,,,nan%,nan%
GRL,Greenland,2008,57000.0,7023.509,55267.34,,,,,,,,,3150238380.0,400340013.0,,,nan%,nan%
GRL,Greenland,2009,57000.0,7452.632,60642.942,,,,,,,,,3456647694.0,424800024.0,,,nan%,nan%
GRL,Greenland,2010,57000.0,7267.719,76779.082,,,,,,,,,4376407674.0,414259983.0,,,nan%,nan%
GRL,Greenland,2011,57000.0,7905.614,75969.305,,,,,,,,,4330250385.0,450619998.0,,,nan%,nan%
GRL,Greenland,2012,56000.0,7836.071,64901.504,,,,,,,,,3634484224.0,438819976.0,,,nan%,nan%
GRL,Greenland,2013,56000.0,8038.214,65125.627,,,,,,,,,3647035112.0,450139984.0,,,nan%,nan%
GRL,Greenland,2014,56000.0,8493.929,60976.515,,,,,,,,,3414684840.0,475660024.0,,,nan%,nan%
GRL,Greenland,2015,56000.0,9110.357,64774.752,,,,,,,,,3627386112.0,510179992.0,,,nan%,nan%
GRL,Greenland,2016,56000.0,8583.214,63928.053,,,,,,,,,3579970968.0,480659984.0,,,nan%,nan%
GRL,Greenland,2017,56000.0,8351.071,,,,,,,,,,,467659976.0,,,nan%,nan%
GRL,Greenland,2018,57000.0,8991.579,,,,,,,,,,,512520003.0,,,nan%,nan%
GRL,Greenland,2019,57000.0,9005.263,,,,,,,,,,,513299991.00000006,,,nan%,nan%
HUN,Hungary,1965,10170000.0,,18187.033,18166.548,20.485,20.485,20.485,0.0,0.0,0.0,0.0,184962125610.0,,184753793160.0,208332450.0,0.11%,99.89%
HUN,Hungary,1966,10208000.0,,18362.567,18335.355,27.212,27.212,27.212,0.0,0.0,0.0,0.0,187445083936.0,,187167303840.0,277780096.0,0.15%,99.85%
HUN,Hungary,1967,10249000.0,,17453.203,17430.978,22.224,22.224,22.224,0.0,0.0,0.0,0.0,178877877547.0,,178650093522.0,227773776.0,0.13%,99.87%
HUN,Hungary,1968,10290000.0,,18035.966,18011.94,24.026,24.026,24.026,0.0,0.0,0.0,0.0,185590090140.0,,185342862600.0,247227540.0,0.13%,99.87%
HUN,Hungary,1969,10329000.0,,19241.512,19215.964,25.548,25.548,25.548,0.0,0.0,0.0,0.0,198745577448.0,,198481692156.0,263885291.99999997,0.13%,99.87%
HUN,Hungary,1970,10366000.0,,20656.385,20632.803,23.581,23.581,23.581,0.0,0.0,0.0,0.0,214124086909.99997,,213879635898.0,244440646.0,0.11%,99.89%
HUN,Hungary,1971,10398000.0,,21261.78,21236.134,25.646,25.646,25.646,0.0,0.0,0.0,0.0,221079988440.0,,220813321331.99997,266667108.0,0.12%,99.88%
HUN,Hungary,1972,10426000.0,,21893.196,21863.889,29.307,29.307,29.307,0.0,0.0,0.0,0.0,228258461496.0,,227952906714.0,305554782.0,0.13%,99.87%
HUN,Hungary,1973,10454000.0,,23644.17,23617.332,26.837,26.837,26.837,0.0,0.0,0.0,0.0,247176153179.99997,,246895588727.99997,280553998.0,0.11%,99.89%
HUN,Hungary,1974,10486000.0,,24294.023,24272.565,21.457,21.457,21.457,0.0,0.0,0.0,0.0,254747125178.0,,254522116590.0,224998102.0,0.09%,99.91%
HUN,Hungary,1975,10527000.0,,25618.878,25575.867,43.011,43.011,43.011,0.0,0.0,0.0,0.0,269689928706.0,,269237151908.99997,452776797.0,0.17%,99.83%
